Cup was found stained in the lunch meal tray - MR Kim found his cup stained with lipstick,Catering-Food
Lemon not loaded in crew cart- Just for your information the lemon slices were not loaded in YC.,Catering-Food
Meal ingredients- Just for your info it will be better if the SPML will be loaded with sticker mentioning the ingredients of the SPMLs.,Catering-Food
Scrambled Eggs - Shortage of Scramble eggs meal choice- Most of the customers were foreigners and were asking for western option,Catering-Food
Customer Complain- Customer complained that when she ordered for CHML she was told that the meal does not contain any eggs or milk.,Catering-Food
MISSING CAVIAR BOX It was noticed when a customer ordered caviar and the crew went to get it from the box to plate it that there was not caviar box inside the chilled bar.* The crew member who did the security search is GR1 assigned as MR2A as we were once crew VCM and is not aware about the caviar box so she did not know if it was there during security search.,Catering-Food
"CUSTOMER NOT SATISFIED WITH HER MEAL-During the service customer came to the aft Galey with her meal tray saying that the food was too spicy.-She sad she was furious and we should  put a warning if we serve meals that are so spicy.-Customer insisted that I taste the food and tell her it was not spicy.-Customer Claimed the hot meal(chicken) and the starter(salmon) were both spicy.-Customer demanded to have some yoghurt and cheese from J class.-Few hours later Miss Jane started yelling at customers around her asking them to quiet down and put their alarms off. She called the attention of the crew to look for the customer who had their alarm on.-I stood beside Miss Jane and she kept telling me "" cant you hear the alarm its soo loud""-I could not hear any alarm neither could the customers sitting around her.",Catering-Food
Social Area- There was no social area items loaded.- Neither fruits nor the crisps were loaded.,Catering-Food-Presentation
CHANGE THE MEALS RATIO A good number of people were unhappy for not having a choice of Beef. Couple of customers (more than 30  counted) were unhappy with no Beef selection.,Catering-Food
"Garlic Bread - Customers were disappointed, as there was no garlic bread on this flight.- Garlic bread is a popular choice on these Asian sectors.A306:B1898",Catering-Food-Presentation
VGML REQUEST-Kindly provide Mr Everest VGML on his future flights.,Catering-Food-SPML Request/cancel
POOR CHOICE OF CREW MEAL-Crew meal choices were exactly as the customer  menu. 4 of each of the customer menu and 2 VGML.,Catering-Food-Feedback
VGML REQUEST -Mrs Seidl woukd like to have a VGML meal on her future flights.,Catering-Food-SPML Request/cancel
Watermelon was not ripe -During the service Quality inspector Omar brought to my attention that watermelon in fruit platter is under ripe and tasteless,Catering-Food-Feedback
SPECIAL MEAL REQUEST- Please provide Ms Olena with an AVML for future flights.,Catering-Food-SPML Request/cancel
CHML REQUEST Please request a CHML for customer for future flight.,Catering-Food-SPML Request/cancel
Cancel SPML-Please cancel RVML as customer would like to have a normal meal.,Catering-Food-SPML Request/cancel
CHML cancelation- Customer requested to cancel the SPML CHML.,Catering-Food-SPML Request/cancel
MENU ITEM DIFFERENT MENU-One of Canapes item in the menu is Smoked Salmon crepe parmentier with poached pear.-However catering loaded duck foiegras instead of Smoke Salmon.,Catering-Food-Incorrect Food
Cancel spml-Customer would like to cancel chml and have a normal meal instead.,Catering-Food-SPML Request/cancel
SPML cancelation Customer would like to cancel AVML.,Catering-Food-SPML Request/cancel
"request for AVML on all the flights -Mr.Pandey requested AVML when he bought the ticket through Qantas however was not on the pile,-Mr.Pandey asked to add on his profile to get avml from now on.",Catering-Food-SPML Request/cancel
Cucumber ribbons not loaded-cucumber ribbons for virgin cucumber gimlet not catered,Catering-Food-Feedback
Feedback on the choice of the chicken-Customer claimed that the chicken was very dry.,Catering-Food-Feedback
FEEDBACK REGARDING MUSHROOM SOUP Around seven customers on the flight commented that although the mushroom soup featured on the service was nice it was very salty.,Catering-Food-Quality
Meal did not match light bite menu's option- Lamb Curry roll loaded instead of cheese roll,Catering-Food-Choice Unavailable
"Pls cancel GFML- During the service when crew confirmed a GFML order for Mr Mansour, he asked to have it removed from his profile for all future flights.",Catering-Food-SPML Request/cancel
REQUEST TO CANCEL THE CHILD MEAL - Customer has requested to cancel the child meal as the Mstr Pearce is 15 years and would like to have a regular meal.,Catering-Food-SPML Request/cancel
WE RAN OUT OF FOOD IN THE LOUNGE-We ran out all the food items in the lounge and we ran also ran out of the bourbon whiskey,Catering-Food-Feedback
ALL THE TRAYS DIDN'T HAVE THE SALAD DRESSINGS,Catering-Food-Feedback
AVML request- The customer requested to have AVML for his future flight with emirates.,Catering-Food-SPML Request/cancel
"AVML REQUEST-Customer claimed that she already ordered AVML, however SPML not showing on PIL or KIS-Please provide AVML for future flights",Catering-Food-SPML Request/cancel
AVML REQUEST Mrs Shantakumaran asked for AVML during the flight saying she had requested however was not provided.,Catering-Food-SPML Request/cancel
AVML-customer is vegetarian and would like to receive an AVML on her next flight from DXB to AMS on the 25 Jan EK149,Catering-Food-SPML Request/cancel
"Beef RouladeCustomer did not like the beef dish, he said the potatoes were like rubber and the meat was dry.Mr. Massaad also said, on his previous flight with Emirates, the beef steak was very good.",Catering-Food-Feedback
Cancel SPML from profile Mr. Wilson would like to cancel his LFML from his profile and replace it with the standard meal on his future flights. Kindly Cancel the SPML for him.,Catering-Food-SPML Request/cancel
Cancel SPML-Customer's mother would like to cancel CHML request on all her child future flights.,Catering-Food-SPML Request/cancel
CH-AVML needed for the next entire booking,Catering-Food-SPML Request/cancel
CHICKEN TERIYAKI DOES NOT LOOK LIKE CHICKEN TERIYAKI- The chicken teriyaki with steamed rice and stir- fry vegetables looks like grilled chicken instead of teriyaki,Catering-Food-Feedback
CHML AVML needed for the next entire booking,Catering-Food-SPML Request/cancel
CHML AVML needed for the next entire booking,Catering-Food-SPML Request/cancel
"Choice of starter and main not available- Mrs Clemente asked to have the Smoke fillet of Char and the Prawn Machbous.- When delivering, the crew noticed there was none of both left.- Their MOD's were not syncing due to unable to download the flight from the KIS tablet.",Catering-Food-Choice Unavailable
"Choice unavailable for the starter and main course- Two customers 21D and 21G)  didn't receive their starter of choice, Smoked fillet of Char.- Four customers (26J, 21D, 20K and 20A)  didn't receive their main course Prawn Machbous as none available.",Catering-Food-Choice Unavailable
Cockroach Found-Inflight a cockroach was discovered walking on the lounge top.-It appeared to be medium sized -No customers were in the area at the time,Catering-Food-Foreign Object
"Customer is happy with the food-During the service, while I was performing the meal appreciation, Mr. Taylor informed me that he really like his meal.-Mr. Taylor has been eating the chicken biryani meal option, and he told me: ""this is the best meal inhale ever had on an Emirates flight"".",Catering-Food-Quality
CUSTOMER REQUESTED TO REMOVE AVML ON HIS PROFILE.-Whilst greeting customer during boarding customer informed me that he wanted his SPML on his profile be cancelled.,Catering-Food-SPML Request/cancel
"CUSTOMER WANTED APPLE INSTEAD OF ONLY BANANAS- In between Lunch and Light Bites Services, one customer requested an apple instead of the bananas we get catered to display on the social area",Catering-Food-Feedback
Customer wants to cancel any special meal requests that are attached to his profile,Catering-Food-SPML Request/cancel
Customer's Feedback on GFML -Customer claimed that she always got Chicken/Fish with rice for GFML but this time she got vegetables with rice(Broccoli with beans and rice) which was not normal.-Customer didn't eat the hot casserole and was not satisfied with her meal.-Customer declined Chicken from menu.,Catering-Food-SPML Quality/Content
CUSTOMERS PREFERANCE-Approximately 30 customers over the number loaded preferred the beef rendang instead of hoki fillet. -Loading was 50%.,Catering-Food-Choice Unavailable
"Customers rejected Bon Voyage cake-During the flight, customers were offered cake, and kept saying ''later''.- On top of descent customers just said that they don't want to eat cake at all, and don't want to take it with them.",Catering-Food-SPML Request/cancel
DURING DINNER SERVICE WE RAN OUT OF 3 OF THE BEEF OPTION,Catering-Food-Choice Unavailable
FOOD QUALITY FEEDBACK-Feedback was received from 3 customers on the chicken option of the menu.-The customers claimed that the quality is not good. One of them stated that the chicken was undercooked.,Catering-Food-Economy Class-Quality
"Foreign object (Black hair) inside the hot meal- After the service, crew found a black hair inside the hot meal from the breakfast choice (Scramble eggs).",Catering-Food-Foreign Object
GFML-no gluten free meal pastry was provided for the express breakfast service -from the 5 customers with a gfml only one was awake and was offered a gfml bread left from the previous service along with margarine and marmalade-please ensure there is a GFML pastry for the express breakfast on this sector,Catering-Food-SPML Not Provided
INCOMPLETE MEAL-The meal Mr Storer received was missing the harsh brownies.-The menu description was omelette with spinach and harsh brownies.,Catering-Food-Feedback
Kindly remove the CHML from customers profile-Customer state that he wishes to stop receiving the CHML,Catering-Food-SPML Request/cancel
Light Bites Feedback- on this sector Light Bites is the 1st service and they are loaded in the ovens for us. - the oven inserts were completely wrapped in foil. - after heating it was found that they were not at all hot. - we heated further but no improvement.,Catering-Food-Feedback
"LOADING OF OVENS-Ovens were inconveniently loaded; some ovens only contained chicken, some were mixed with fish, and no AVML loaded in front galley-Preparing the ovens for the service were time consuming",Catering-Food-Feedback
main courses dry- A few customers mentioned that the salmon and the chicken main course options were dry and overcooked.,Catering-Food-Feedback
"Meal Appreciation - Below choices were popular and well appreciated among customers:-Appetiser: Smoked halibut carpaccio, Main Course: Stir-fried prawns with cucumber, Dessert: Raspberry yoghurt delice & Cheese board.-Customer stated that presentation of food was attractive and tasted authentic. -Stir-fried prawns with cucumber was out of order for 2 customers, no complain concerned.",Catering-Food-Feedback
"Meal choice not available- On the breakfast service, 45 customers wanted to take the Fish choice in different areas of the cabin (Teriyaki Salmon with Japanese rice) and crew struggled to offer the alternative choice (Scramble eggs with mushroom).",Catering-Food-Choice Unavailable
NLML Content-Cheddar cheese was found on NLML trays.-No customer complain.,Catering-Food-SPML Quality/Content
NO CHEESE SMALL LATES FOR DESSERT -  During Dessert order galley operator informed me that not enough small plates were loaded.- A total number of 7 plates were loaded in the espresso cups draw.,Catering-Food-Presentation
"NO GARNISH WAS LOADED When galley operator asked catering supervisor about garnish, catering supervisor stated ""we don't have any garnish""",Catering-Food-Choice Unavailable
Not Enough Biscuit Please be informed the Savoury Biscuits are not enough for the customer to conduct We Care.,Catering-Food-Choice Unavailable
"Not enough cucumber, mint and lime - There was only one packet of each catered and we ran out of all three items.- We had to offer an alternate option for the Virgin Cucumber Gimlet.",Catering-Food-Choice Unavailable
ONLY ONE CHOICE OF BREAD- Only one choice of bread and garlic bread given for lunch service.- No other breads were available.,Catering-Food-Choice Unavailable
Passenger would like to have VGML for all future flight...,Catering-Food-SPML Request/cancel
passenger would like to have VGML for all future flights.,Catering-Food-SPML Request/cancel
Piece of glass or plastic found in the Arabic mezze-Foreign object found by crew member Alicia # 423095.,Catering-Food-Foreign Object
Please Cancel LFML for Miss Parkin She stated that she had asked for the meal to be cancelled on her previous flight already.-She ordered options form the normal menu.,Catering-Food-SPML Request/cancel
Please Provide AVML For Future Flights,Catering-Food-SPML Request/cancel
RAN OUT OF MIXED GRILL-Mixed grill was a popular choice; some customers did not get their first choice of Mixed Grill.,Catering-Food-Choice Unavailable
ran out of Seafood Trio- one of the appetizer options was Seafood Trio. It was catered at 40%- 4 out of the 27 customers having regular meals (ie not SPMLs) did not receive their first choice of this appetizer.,Catering-Food-Choice Unavailable
req for CHML- For future travel please provide CHML for Miss Moodaley.,Catering-Food-SPML Request/cancel
Request of spml (AVML) for future flight with Emirates),Catering-Food-Business Class-SPML Request/cancel
Shortage of chocolates.-Shortage of 10 chocolates.,Catering-Food-Choice Unavailable
Shortage of chocolates-Preserves and chocolates container had only four chocolates (Forney & Garland) for the service.,Catering-Food-Choice Unavailable
some AVML reflected on PIL but the number loaded was shorter AVMLs were not on wait list.,Catering-Food-Economy Class-SPML Not Provided
"Unsatisfied customer with his meal -During the meal service Mr Alam stated that he didn't like his meal and he wanted to return his tray.-Customer also commented: ''The food has no taste"".  -He asked for fruits.",Catering-Food-Feedback
VGML Content -Bread bun from VGML were not covered with any plastic bag.-It doesn't look hygienic.-No customer complained.,Catering-Food-SPML Quality/Content
VGML not provided-VGML meal was not provided.-Customer seemed satisfied with the vegetarian meal he had.,Catering-Food-SPML Not Provided
VGML request -Mr Barrow requested to have VGML on his future flights on emirates.,Catering-Food-SPML Request/cancel
VGML REQUEST Miss Chen requested for a VGML during the flight saying she had requested however not provided.,Catering-Food-SPML Request/cancel
AVML request.- MR Cundari requested to have Asian vegetarian meal (AVML) on his future flights.,Catering-Food-SPML Request/cancel
AVML request-Customer requested AVML.-Please provide for onward journeys.,Catering-Food-SPML Request/cancel
AVML to be ordered for the way back ,Catering-Food-SPML Request/cancel
AVML waitlisted -Provide AVML for customers next flight.,Catering-Food-SPML Not Provided
Bacardi bottle found broken inside the F/C bar-The above was found to be completely broken and content spilled out inside the bar.,Catering-Food-Feedback
BLML not provided in ADD-BLML  was not provided in outstation.,Catering-Food-SPML Not Provided
BREAD AND CROISSANT CHOICE UNAVAILABLE- We ran out of croissant and bread roll during continental service.- Lots of muffins were left.- Most customers were unhappy to miss their choice.,Catering-Food-Choice Unavailable
Cancel GFML-Customer informed crew that she did not like the GFML and requested to cancel it on future flights.,Catering-Food-SPML Request/cancel
Cancel GFML-Customer informed crew that she did not want on her profile GFML as she did not enjoy it.,Catering-Food-SPML Request/cancel
Cancel LFML request - Customer would like to remove LFML form his profile.- Customer prefer to choose his own meal from the menu option,Catering-Food-SPML Request/cancel
Cancellation of Special meal-Kindly Cancel Ms Trivedis NLML request .-She prefers having the regular meal choices,Catering-Food-SPML Request/cancel
CHML Request-Please provide a CHML on future flights as Aya's Mother requested for one.,Catering-Food-SPML Request/cancel
CHML-Customer stated that they would like to cancel CHML and would like have normal meal instead.,Catering-Food-SPML Request/cancel
"Chocolate was not loaded.- Business class chocolates were not loaded for the service,-preserves-chocolate container- did not have any chocolate.",Catering-Food-Choice Unavailable
Chocolates Only 2 chocolates were found in the container. * Unable to offer customers chocolate during the dinner service,Catering-Food-Choice Unavailable
*CUSTOMER CLAIMED THE QUALITY OF THE FOOD WAS NOT GOOD- Crew member Vanessa informed me during lunch service that one customer complaint the quality of the food wasn't good,Catering-Food-Feedback
"CUSTOMER COMMENTS ON NEW BEVERAGE SELECTION-Mrs Law approached myself and lounge operator Magdalena requesting a glass of Baileys with ice-When advised of the new beverage selection Mrs Law commented; ""What kind of cheap airline doesn't serve something like Baileys. It's not like it's even very expensive""-Mrs Law also commented; ""the quality of the products offered on board has resulted in poorer service than the past. Emirates is no longer what it used to be.""",Catering-Food-Feedback
"Customer feedback regarding EK catering-Mrs. Boyajian gave crew member Milena Skakic #446397 feedback regarding EK catering, saying ""the quality of food on Emirates has severely deteriorated over the years"".-Mrs. Boyajian claimed that she was happy with everything else and that she wasn't complaining and just giving friendly feedback.-Mrs. Boyajian did not accept the other hot meal.",Catering-Food-Quality
customer found a small piece of hair on top of hit meal-During the service customer handed the hot meal to crew Vasco and told crew that there is a small piece of hair on top of her hot meal.-Customer contact detail; marthypeace@gmail.com (2482520738),Catering-Food-Foreign Object
customer request VGML on all fights,Catering-Food-SPML Request/cancel
Customer said it was the best meal she had ever eaten on-board- Mrs Lloyd ate the smoked duck starter and the braised beef main.- She stopped the crew as they passed through the cabin to tell them that the food was 'delicious' and that it was 'the best airplane meal she had ever eaten'.,Catering-Food-Feedback
GFML REQUEST-Please provide a GFML for Mr Derosa for the following flights: EK 657 8 January 2018 and EK 95 15 January 2018-Customer email: fbdrs57@gmail.com-Customer Phone: 0039 3477823382-Customer PNR: RK39HK,Catering-Food-SPML Request/cancel
"GINGER ALE UNAVAILABLE IN FLIGHT-Ginger ale was not loaded in any of the bars on containers in business class-Upon checking in other cabins, no ginger ale was able to be found in any containers or bars",Catering-Food-Choice Unavailable
INSUFFICIENT AMOUNT OF NON VEG OPTION AVAILABLE ON THE FLIGHT. AROUND 30 PEOPLE DID NOT GET THEIR PREFFERED MEAL CHOICE,Catering-Food-Choice Unavailable
"LSML BREAD HAS HARD**-During service, Ms Saydee claimed to Laura Hannah (s444609) ""what is this?"" pressing the bread which she gestured as stiff. -Ms Sayde accepted the bread",Catering-Food-SPML Quality/Content
Meal choice unavailable-Catering load 60% Fish/ 40% Chicken.-Most customers which the majority are European prefer Chicken.,Catering-Food-Choice Unavailable
Meal option feedback .-We did have Grilled chicken served with mashed potatoes and seasonal vegetables. It was 60% catered. -The second option was Lamb with rosemary sauce  and stir-fried vegetables. It was 40% catered.-At least 50 customers did not get there preferred meal choice which was chicken.,Catering-Food-Feedback
Mr John is an adult and did not order CHML-Mr John said that he keeps receiving the child meal but is clearly not a child and would like the request cancelled. -Kindly cancel for future/onward flights,Catering-Food-SPML Incorrect
Mr Moseti would like the child meal request cancelled-Mr Moseti said that he would like to have the meal cancelled as he is now too grown up for it.,Catering-Food-SPML Request/cancel
Multiple customers did not like the taste of the 'Grilled Chicken' offered for the Lunch meal service-The 7 customers that made complaints regarding the meal included:^The meat tasted tough and bland.^It was hard to chew.^Tasted old.,Catering-Food-Quality
NLML request -allergic to diary,Catering-Food-SPML Request/cancel
none lactose order-Mr Parker requested none lactose special meal for his son to be under his profile,Catering-Food-SPML Request/cancel
not enough cheese board-3 customers did not get the cheese board.,Catering-Food-Choice Unavailable
"Presentation of the anda bhurji with mutton kheema -Kheema portion loaded for the anda bhurji was few spoon full, it looked really less.-Casserole looked empty .",Catering-Food-Business Class-Presentation
Request for AVML-Please add AVML to Mr. Kumar profile for future travel.,Catering-Food-SPML Request/cancel
Request for Fresh fruit platter,Catering-Food-SPML Request/cancel
"REQUEST FOR VEGETARIAN GFML-Customer wanted to request for vegetarian GFML if possible. Otherwise, VGML will do. -Traveling on EK335/MNL-DXB 04 Feb connecting to EK157/DXB-ARN 04 Feb.",Catering-Food-SPML Request/cancel
Request for VGML -customer would like order VGML on all future flights with emirates .,Catering-Food-SPML Request/cancel
Requesting for CHML-Please provide CHML.,Catering-Food-SPML Request/cancel
SFML cancellation-Please cancel customer's  SFML.-He prefers meals from the menu.,Catering-Food-SPML Request/cancel
SFML cancellation-Please cancel customer's SFML.-He prefers meals from the menu.,Catering-Food-SPML Request/cancel
SFML cancellation-Please cancel customer's SFML.-He prefers the meals in the menu.,Catering-Food-SPML Request/cancel
SFML cancellation-Please cancel SFML for customer.-He prefers meals from the menu.,Catering-Food-SPML Quality/Content
SFML cancellation-Please cancel the SFML for the customer.-He prefers meals from the menu.,Catering-Food-SPML Request/cancel
Shortage of chicken Paella-During the lunch service we had a shortage of Chicken Paella.-Chicken Paella was loaded at 40% and Malu Curry (Spicy fish curry) was loaded at 60%.-Many customers missed out on their initial choice which was Chicken Paella.-Recommendations from customers is to load at least 50% Chicken Paella.,Catering-Food-Choice Unavailable
Shortage of Chocolate boxes-There was not enough chocolate available.-From the container we only found around 20-25 boxes.,Catering-Food-Feedback
Shortage of fish- Customer Mrs Fischer did get her first choice of main course 'Pan Fried Pacific Cod' for the lunch service.,Catering-Food-Choice Unavailable
"SHORTAGE OF LOUNGE FOOD ITEMS-7hrs into the flight, J class lounge ran out of pastries and Arabic sweets.-9hrs into the flight, fruits skewers were finished as well.",Catering-Food-Business Class-Choice Unavailable
"SHORTAGE OF PANCAKES-During breakfast service, we ran out of pancakes.-Atleast 20 customers didn't receive their preferred meals.-We were catered for 30% pancakes",Catering-Food-Choice Unavailable
SNACK BOX-Only one snack box for We Care service was loaded for Economy.,Catering-Food-Choice Unavailable
"Special meal Request DBML- Mr Kyrianides claimed that he ordered DBML when he booked his ticket, however special meal was not provided.",Catering-Food-SPML Request/cancel
"Special Meal Request DBML- Mrs Kyprianides Claimed that she requested a DBML when she booked her ticket, however the Meal was not provided.",Catering-Food-SPML Request/cancel
Special meal request-Mr. Nassar would like to request for FPML under his profile.,Catering-Food-SPML Request/cancel
Spinach on Arabic Mezze starter discoloured because it was in contact with the lemon slice for prolonged amount of time- Mr Callil brought the brown spinach to my attention as I cleared his starter plate.- Customer said that the spinach was 'rotten'.- Mr Callil declined to have another starter and said he just wanted me to be aware of it. - All other Arabic mezze plates had the same discoloured spinach.,Catering-Food-Quality
SPML cancellation-Please cancel customer's SFML .-He prefers meals from the menu.,Catering-Food-SPML Request/cancel
SPML not provided/Change from VJML-AVML- Customer has VJML on her profile however was not provided.- There was a spare VJML which was given to the customer.- She also said that she is not getting the SPML on some of her flights.- Customer requested to change VJML to AVML.,Catering-Food-SPML Not Provided
"SPML REQUEST -Please provide VGML for customer.-Customer selected Soup and Mezze from the menu.-Customer preferred fruits ,this was delivered.",Catering-Food-SPML Request/cancel
SPML REQUEST- Customer would like to have CHML ordered for ongoing flights.,Catering-Food-SPML Request/cancel
SPML REQUEST-CUstomer would like to have CHML ordered for ongoing flights.,Catering-Food-SPML Request/cancel
Spml request-Kindly provide CHML for the customer on his next flight with EK.,Catering-Food-SPML Request/cancel
SPML REQUEST-Please provide AVML for customer.,Catering-Food-SPML Request/cancel
SPML REQUEST-Please provide AVML for customer.-Customer was served a spare AVML.,Catering-Food-SPML Request/cancel
"Tasteless food-Mr.  Wasifi seated at 88c Claimed ""the food was tasteless"".-He also appeared unhappy as there was no choices left .",Catering-Food-Economy Class-Quality
There was a hair found on the meal-The crew Antonia #431790 was eating the Pan seared Chicken from the menu and she found a hair on it.,Catering-Food-Foreign Object
"VGML ALWAYS MISSING-Mr Nehmeh is very disappointed because he never gets the VGML as requested on his profile.-He claims that very flight, someone says they will follow up, but no one has been in touch and he still doesn't have a VGML.-He would like someone to contact with confirmation that he will get a VGML on his next flight.",Catering-Food-Economy Class-SPML Not Provided
"VGML Request- During breakfast service, Mr Amado claimed that he is vegan and Wold be prefer vegetarian meal.- No not listed for any SPML.- Customer would like to request for VGML for his return sector flights.Name: Mr Augusta AmadoEmail: augusto161@live.com.pt",Catering-Food-SPML Request/cancel
VGML Request-Ms.Keenan would like to have a VGML on all her emirates flights.,Catering-Food-SPML Request/cancel
VGML REQUEST Please provide VGML on all future sectors.,Catering-Food-SPML Request/cancel
"Apart from 1 SFML, we have exact number of hot casseroles loaded.-On DXB to TRV, 15 customers , exact 15 hot meals loaded. 5 of each choice.-On TRV to DXB, 9 customers, 21 hot meals loaded. 7 of each choice.-A bit challenging when it comes to orders taking.",Catering-Food-Feedback
AVML MEAL REQUEST-Please add AVML to Ms Sharmas booking-Ms Sharma assumed vegetarian was part of the menu choice as she had previously travelled between India and Dubai and always received AVML,Catering-Food-SPML Request/cancel
AVML REQUEST - Mr Harpanahalli would like to request AVML on his booked flights,Catering-Food-SPML Request/cancel
AVML request,Catering-Food-SPML Request/cancel
AVML request,Catering-Food-SPML Request/cancel
AVML request- Please provide AVML on all future sectors as per customer request.,Catering-Food-SPML Request/cancel
AVML request- Please provide AVML on all future sectors as per customers request.,Catering-Food-SPML Request/cancel
AVML request-Customer requesting AVML for her next flight.,Catering-Food-SPML Request/cancel
AVML Request-Flight details:-EK 375 on 01 Feb 2018-EK 003 on 01 Feb 2018Email: jhardiker@gmail.com,Catering-Food-SPML Request/cancel
Beef choice unavailable-Approximately 20 customers asked for the beef choice.-Suggestion: please male the percentage 60% chicken choice and 40% beef.,Catering-Food-Choice Unavailable
Black  colour mould like substance on bread:-Mr. Harlev asked crew to offer him extra bread as his had mould. -Customer was laughing at the time of request stating that there was no problem regarding the same.,Catering-Food-Foreign Object
Breakfast basket special bread was not enough Fresh Orange juice was not enough for the flight Special bread for bread basket for dinner service was not enough,Catering-Food-Feedback
CANCEL SPECIAL MEAL REQUEST -Customer would like to cancel his Low Calorie meal and have a standard meal instead.,Catering-Food-SPML Request/cancel
Cancel VGML- Please cancel VGML on all future sectors as per customer request,Catering-Food-SPML Request/cancel
cancel VJML for GFML- Customer would like to cancel the VJML under his profile for a GFML.,Catering-Food-SPML Request/cancel
Cancellation of FPML- Customer would like to cancel the FPML in order to have a normal meal.,Catering-Food-SPML Request/cancel
*Cheese platter unavailable*-Majority of customers requested cheese as dessert or light option meal.-Total load of cheese boards was 11.-18 customers requested cheese.-Please do load more cheese on BRU flight.,Catering-Food-Choice Unavailable
*Chicken choice unavailable*- A number of two different customers did not get their preferred meal which was Grilled chicken with saut_ed vegetables and mashed potatoes.,Catering-Food-Economy Class-Choice Unavailable
*Chicken Tagine Choice Unavailable*-Catering loaded was 60% Beef Yakisoba and 40% Chicken Tagine. -Approximately 30 customers did not received their prefered choice the chicken tagine.,Catering-Food-Economy Class-Choice Unavailable
*Chicken*- Approximately 19 customers did not receive their preferred meal choice chicken due to meal shortage.,Catering-Food-Choice Unavailable
*CHML cancellation.,Catering-Food-SPML Request/cancel
"*CHML doesn't look presentable*- CHML consisted of macaroni and chicken schnitzel.- Macaroni looked very dry, dark and old. - Meal didn't look presentable. - No customer complaints.",Catering-Food-Feedback
"*CHML not loaded*-CHML was ordered and listed in the system/PIL, however CHML was not loaded.",Catering-Food-SPML Not Provided
"*CHML-VGML REQUEST- the customer expected the abovementioned Special CHML however, the one loaded for them was a normal CHML- The customer is requesting to change the CHML to CHML-VGML for their connecting EK flights.",Catering-Food-SPML Request/cancel
*Choice not available*- Grilled beef fillet was the most popular choice among the customers on the flight. - Four of the customers didn't receive their meal choice of preference.,Catering-Food-Choice Unavailable
*Customer complain* - During the service Mr. Kandlur complained that the special meal served to him was tasteless and he doesn't like it.,Catering-Food-Quality
"*Customer had AVML special meal, however there was no special bread loaded with it*",Catering-Food-Choice Unavailable
*Customer Request for HNML*Please provide Mrs. Vatansever with Hindu meal(HNML)for future bookings.,Catering-Food-SPML Request/cancel
*Customer request to change his meal to AVML on profile*-Customer in vegetarian and requested a AVML meal for his next flights,Catering-Food-SPML Request/cancel
*Customer request to change his meal to AVML on profile*-Customer in vegetarian and requested a AVML meal for his next flights,Catering-Food-SPML Request/cancel
*Customer request to change his meal to AVML on profile*-Customer in vegetarian and requested a AVML meal for his next flights,Catering-Food-SPML Request/cancel
*Customer request to change his meal to AVML on profile*-Customer in vegetarian and requested a AVML meal for his next flights,Catering-Food-SPML Request/cancel
*Customer Upset with the food presentation*- Customer ordered from the menu roasted lemon chicken  with chimichurri and barley risotto with tomato and olives.- Customer was presented with chicken curry with rice and vegetables.- The description of the chicken in menu was different from the chicken that was loaded by catering.,Catering-Food-Presentation
*Customer with vegetarian meal not provided*-During the service customer showed us that he had VLML requested and he had the confirmation of the booking which was saying he had VLML.-Customer thanked me the attention given.,Catering-Food-SPML Not Provided
*Customer with vegetarian meal not provided*-During the service customer showed us that he had VLML requested and he had the confirmation of the booking which was saying he had VLML.-Customer thanked me the attention given.,Catering-Food-SPML Not Provided
*Customer would like to cancel SPML for next flights with EK.,Catering-Food-SPML Request/cancel
*Customer would like to request an asian vegetarian meal*,Catering-Food-SPML Request/cancel
"*Customer`s complaint about CHML*-Prior to starting the last meal service, Mrs Preston stopped me while I was walking through the JC cabin to inform me that she was unhappy with the CHML food provided for her son throughout the flight.-Customer complained about lack of food. After the breakfast which was the first service, customer asked for the light bite for her son and there was only a sandwich available but no hot meal. Her son was hungry and there was nothing he was willing to eat from the regular light bites selection.-Customer stated she had noticed that the standards had dropped over the past few years in regards to quality and quantity of food available on this flight.",Catering-Food-SPML Quality/Content
"*Customer`s feedback regarding last meal service lunch-/dinner*-While I was assisting the crew with the last meal service, I was offering the wine to customers and Mr Hammoud stopped me to inform me that the salt shaker was empty and the transparent plastic lid was missing. -Later on, while he was eating his hot meal (seafood option) he called me to show me that the ""shrimps"" still had the ""gut vein"" grey in colour.",Catering-Food-Quality
*Feedback about quality of the tomato*-Several customers mentioned the tomatoes on the appetizers are not fresh.,Catering-Food-Feedback
*Food feedback*Crew informed the fish meal with rice served on board the rice was dry .Rice didn't have the cabbage that usually helps to retain moisture.,Catering-Food-Feedback
"*GFML request*-Following customer request, please provide a GFML for the next sector.",Catering-Food-SPML Request/cancel
*In FC and JC Menu description wrong*-In menu Asian Chicken Salad is under Hot Snacks.-Items are served chilled.,Catering-Food-Feedback
*Insufficient garlic bread. - There were only 2 small aluminium foils of garlic bread which amounted to 16 slices.,Catering-Food-Feedback
*Kindly cancel AVML from customer's profile*,Catering-Food-SPML Request/cancel
*Kindly note that the crew sandwiches quality from VCE were very poor,Catering-Food-Crew Meals
*KSML cancellation**Customer stated. They cancelled their KSML on their last sector.*Once on board KSML is still under their profile.,Catering-Food-SPML Request/cancel
"*Lounge sweets and snacks shortage.-5 hours to the end of the flight there was no more lounge snacks including sandwiches, sweets and Japanese crackers.",Catering-Food-Choice Unavailable
